"tick","Human Count","Zombie Count"
6322.0,0,105
6323.0,0,105
6324.0,0,105
6325.0,0,105
6326.0,0,105
6327.0,0,105
6328.0,0,105
6329.0,0,105
6330.0,0,105
6331.0,0,105
6332.0,0,105
6333.0,0,105
6334.0,0,105
6335.0,0,105
6336.0,0,105
6337.0,0,105
6338.0,0,105
6339.0,0,105
6340.0,0,105
6341.0,0,105
6342.0,0,105
6343.0,0,105
6344.0,0,105
6345.0,0,105
6346.0,0,105
6347.0,0,105
6348.0,0,105
6349.0,0,105
6350.0,0,105
6351.0,0,105
6352.0,0,105
6353.0,0,105
6354.0,0,105
6355.0,0,105
6356.0,0,105
6357.0,0,105
6358.0,0,105
6359.0,0,105
6360.0,0,105
6361.0,0,105
6362.0,0,105
6363.0,0,105
6364.0,0,105
6365.0,0,105
6366.0,0,105
6367.0,0,105
6368.0,0,105
6369.0,0,105
6370.0,0,105
6371.0,0,105
6372.0,0,105
6373.0,0,105
6374.0,0,105
6375.0,0,105
6376.0,0,105
6377.0,0,105
6378.0,0,105
6379.0,0,105
6380.0,0,105
6381.0,0,105
6382.0,0,105
6383.0,0,105
6384.0,0,105
6385.0,0,105
6386.0,0,105
6387.0,0,105
6388.0,0,105
6389.0,0,105
6390.0,0,105
6391.0,0,105
6392.0,0,105
6393.0,0,105
6394.0,0,105
6395.0,0,105
6396.0,0,105
6397.0,0,105
6398.0,0,105
6399.0,0,105
6400.0,0,105
6401.0,0,105
6402.0,0,105
6403.0,0,105
6404.0,0,105
6405.0,0,105
6406.0,0,105
6407.0,0,105
6408.0,0,105
6409.0,0,105
6410.0,0,105
6411.0,0,105
6412.0,0,105
6413.0,0,105
6414.0,0,105
6415.0,0,105
6416.0,0,105
6417.0,0,105
6418.0,0,105
6419.0,0,105
6420.0,0,105
6421.0,0,105
6422.0,0,105
6423.0,0,105
6424.0,0,105
6425.0,0,105
6426.0,0,105
6427.0,0,105
6428.0,0,105
6429.0,0,105
6430.0,0,105
6431.0,0,105
6432.0,0,105
6433.0,0,105
6434.0,0,105
6435.0,0,105
6436.0,0,105
6437.0,0,105
6438.0,0,105
6439.0,0,105
6440.0,0,105
6441.0,0,105
6442.0,0,105
6443.0,0,105
6444.0,0,105
6445.0,0,105
6446.0,0,105
6447.0,0,105
6448.0,0,105
6449.0,0,105
6450.0,0,105
6451.0,0,105
6452.0,0,105
6453.0,0,105
6454.0,0,105
6455.0,0,105
6456.0,0,105
6457.0,0,105
6458.0,0,105
6459.0,0,105
6460.0,0,105
6461.0,0,105
6462.0,0,105
6463.0,0,105
6464.0,0,105
6465.0,0,105
6466.0,0,105
6467.0,0,105
6468.0,0,105
6469.0,0,105
6470.0,0,105
6471.0,0,105
6472.0,0,105
6473.0,0,105
6474.0,0,105
6475.0,0,105
6476.0,0,105
6477.0,0,105
6478.0,0,105
6479.0,0,105
6480.0,0,105
6481.0,0,105
6482.0,0,105
6483.0,0,105
6484.0,0,105
6485.0,0,105
6486.0,0,105
6487.0,0,105
6488.0,0,105
6489.0,0,105
6490.0,0,105
6491.0,0,105
6492.0,0,105
6493.0,0,105
6494.0,0,105
6495.0,0,105
6496.0,0,105
6497.0,0,105
6498.0,0,105
6499.0,0,105
6500.0,0,105
6501.0,0,105
6502.0,0,105
6503.0,0,105
6504.0,0,105
6505.0,0,105
6506.0,0,105
6507.0,0,105
6508.0,0,105
6509.0,0,105
6510.0,0,105
6511.0,0,105
6512.0,0,105
6513.0,0,105
6514.0,0,105
6515.0,0,105
6516.0,0,105
6517.0,0,105
6518.0,0,105
6519.0,0,105
6520.0,0,105
6521.0,0,105
6522.0,0,105
6523.0,0,105
6524.0,0,105
6525.0,0,105
6526.0,0,105
6527.0,0,105
6528.0,0,105
6529.0,0,105
6530.0,0,105
6531.0,0,105
6532.0,0,105
6533.0,0,105
6534.0,0,105
6535.0,0,105
6536.0,0,105
6537.0,0,105
6538.0,0,105
6539.0,0,105
6540.0,0,105
6541.0,0,105
6542.0,0,105
6543.0,0,105
6544.0,0,105
6545.0,0,105
6546.0,0,105
6547.0,0,105
6548.0,0,105
6549.0,0,105
6550.0,0,105
6551.0,0,105
6552.0,0,105
6553.0,0,105
6554.0,0,105
6555.0,0,105
6556.0,0,105
6557.0,0,105
6558.0,0,105
6559.0,0,105
6560.0,0,105
6561.0,0,105
6562.0,0,105
6563.0,0,105
6564.0,0,105
6565.0,0,105
6566.0,0,105
6567.0,0,105
6568.0,0,105
6569.0,0,105
6570.0,0,105
6571.0,0,105
6572.0,0,105
6573.0,0,105
6574.0,0,105
6575.0,0,105
6576.0,0,105
6577.0,0,105
6578.0,0,105
6579.0,0,105
6580.0,0,105
6581.0,0,105
6582.0,0,105
6583.0,0,105
6584.0,0,105
6585.0,0,105
6586.0,0,105
6587.0,0,105
6588.0,0,105
6589.0,0,105
6590.0,0,105
6591.0,0,105
6592.0,0,105
6593.0,0,105
6594.0,0,105
